Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Pipe Casing
appliedenergistics2:facade:0, Cable Facade - PTFE Pipe Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Machine Casing
appliedenergistics2:facade:0, Cable Facade - Firebricks
appliedenergistics2:facade:0, Cable Facade - Heat Proof Invar Machine Casing
appliedenergistics2:facade:0, Cable Facade - Frost Proof Aluminium Machine Casing
appliedenergistics2:facade:0, Cable Facade - Solid Steel Machine Casing
appliedenergistics2:facade:0, Cable Facade - Clean Stainless Steel Casing
appliedenergistics2:facade:0, Cable Facade - Stable Titanium Machine Casing
appliedenergistics2:facade:0, Cable Facade - Robust Tungstensteel Machine Casing
appliedenergistics2:facade:0, Cable Facade - Coke Oven Bricks
appliedenergistics2:facade:0, Cable Facade - Chemically Inert PTFE Machine Casing
appliedenergistics2:facade:0, Cable Facade - Sturdy HSS-E Machine Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Stainless Steel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Stainless Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Turbine Casing
appliedenergistics2:facade:0, Cable Facade - ULV Machine Casing
appliedenergistics2:facade:0, Cable Facade - LV Machine Casing
appliedenergistics2:facade:0, Cable Facade - MV Machine Casing
appliedenergistics2:facade:0, Cable Facade - HV Machine Casing
appliedenergistics2:facade:0, Cable Facade - EV Machine Casing
appliedenergistics2:facade:0, Cable Facade - IV Machine Casing
appliedenergistics2:facade:0, Cable Facade - LuV Machine Casing
appliedenergistics2:facade:0, Cable Facade - ZPM Machine Casing
appliedenergistics2:facade:0, Cable Facade - UV Machine Casing
appliedenergistics2:facade:0, Cable Facade - UHV Machine Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Hull
appliedenergistics2:facade:0, Cable Facade - Bricked Bronze Hull
appliedenergistics2:facade:0, Cable Facade - Steel Hull
appliedenergistics2:facade:0, Cable Facade - Bricked Wrought Iron Hull
appliedenergistics2:facade:0, Cable Facade - Pump Deck
appliedenergistics2:facade:0, Cable Facade - Wooden Wall
appliedenergistics2:facade:0, Cable Facade - Engine Intake Casing
appliedenergistics2:facade:0, Cable Facade - Extreme Engine Intake Casing
appliedenergistics2:facade:0, Cable Facade - Grate Machine Casing
appliedenergistics2:facade:0, Cable Facade - Assembly Control Casing
appliedenergistics2:facade:0, Cable Facade - Assembly Line Casing
appliedenergistics2:facade:0, Cable Facade - Tempered Glass
appliedenergistics2:facade:0, Cable Facade - Fusion Glass
appliedenergistics2:facade:0, Cable Facade - Cupronickel Coil Block
appliedenergistics2:facade:0, Cable Facade - Kanthal Coil Block
appliedenergistics2:facade:0, Cable Facade - Nichrome Coil Block
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Coil Block
appliedenergistics2:facade:0, Cable Facade - HSS-G Coil Block
appliedenergistics2:facade:0, Cable Facade - Naquadah Coil Block
appliedenergistics2:facade:0, Cable Facade - Trinium Coil Block
appliedenergistics2:facade:0, Cable Facade - Tritanium Coil Block
appliedenergistics2:facade:0, Cable Facade - Superconducting Coil Block
appliedenergistics2:facade:0, Cable Facade - Fusion Coil Block
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing MK II
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing MK III
appliedenergistics2:facade:0, Cable Facade - Yellow Stripes Block
appliedenergistics2:facade:0, Cable Facade - Yellow Stripes Block
appliedenergistics2:facade:0, Cable Facade - Radioactive Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Bio Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Explosion Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Fire Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Acid Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Magic Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Frost Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Noise Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Asphalt
appliedenergistics2:facade:0, Cable Facade - Black Granite
appliedenergistics2:facade:0, Cable Facade - Red Granite
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Light Concrete
appliedenergistics2:facade:0, Cable Facade - Dark Concrete
appliedenergistics2:facade:0, Cable Facade - Black Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Red Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Marble Cobblestone
appliedenergistics2:facade:0, Cable Facade - Basalt Cobblestone
appliedenergistics2:facade:0, Cable Facade - Light Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Black Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Red Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Marble Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Basalt Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Light Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Dark Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Polished Black Granite
appliedenergistics2:facade:0, Cable Facade - Polished Red Granite
appliedenergistics2:facade:0, Cable Facade - Polished Marble
appliedenergistics2:facade:0, Cable Facade - Polished Basalt
appliedenergistics2:facade:0, Cable Facade - Polished Light Concrete
appliedenergistics2:facade:0, Cable Facade - Polished Dark Concrete
appliedenergistics2:facade:0, Cable Facade - Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Black Granite
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Granite
appliedenergistics2:facade:0, Cable Facade - Chiseled Marble
appliedenergistics2:facade:0, Cable Facade - Chiseled Basalt
appliedenergistics2:facade:0, Cable Facade - Chiseled Light Concrete
appliedenergistics2:facade:0, Cable Facade - Chiseled Dark Concrete
appliedenergistics2:facade:0, Cable Facade - Black Granite Tiles
appliedenergistics2:facade:0, Cable Facade - Red Granite Tiles
appliedenergistics2:facade:0, Cable Facade - Marble Tiles
appliedenergistics2:facade:0, Cable Facade - Basalt Tiles
appliedenergistics2:facade:0, Cable Facade - Light Concrete Tiles
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Tiles
appliedenergistics2:facade:0, Cable Facade - Small Black Granite Tiles
appliedenergistics2:facade:0, Cable Facade - Small Red Granite Tiles
appliedenergistics2:facade:0, Cable Facade - Small Marble Tiles
appliedenergistics2:facade:0, Cable Facade - Small Basalt Tiles
appliedenergistics2:facade:0, Cable Facade - Small Light Concrete Tiles
appliedenergistics2:facade:0, Cable Facade - Small Dark Concrete Tiles
appliedenergistics2:facade:0, Cable Facade - Small Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Small Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Small Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Small Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Small Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Small Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Black Granite Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Red Granite Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Marble Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Basalt Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Light Concrete Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Windmill Tiles A
appliedenergistics2:facade:0, Cable Facade - Black Granite Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Red Granite Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Marble Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Basalt Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Light Concrete Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Windmill Tiles B
appliedenergistics2:facade:0, Cable Facade - Square Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Square Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Square Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Square Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Square Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Square Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Rubber Wood
appliedenergistics2:facade:0, Cable Facade - Rubber Tree Leaves
appliedenergistics2:facade:0, Cable Facade - Rubber Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Block of Soldering Alloy
appliedenergistics2:facade:0, Cable Facade - Block of Spessartine
appliedenergistics2:facade:0, Cable Facade - Block of Stainless Steel
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Block of Tin Alloy
appliedenergistics2:facade:0, Cable Facade - Block of Topaz
appliedenergistics2:facade:0, Cable Facade - Block of Ultimet
appliedenergistics2:facade:0, Cable Facade - Block of Uvarovite
appliedenergistics2:facade:0, Cable Facade - Block of Vanadium-Gallium
appliedenergistics2:facade:0, Cable Facade - Block of Wrought Iron
appliedenergistics2:facade:0, Cable Facade - Block of Enderpearl
appliedenergistics2:facade:0, Cable Facade - Block of Magnetic Neodymium
appliedenergistics2:facade:0, Cable Facade - Block of Magnetic Samarium
appliedenergistics2:facade:0, Cable Facade - Block of Manganese Phosphide
appliedenergistics2:facade:0, Cable Facade - Block of Magnesium Diboride
appliedenergistics2:facade:0, Cable Facade - Block of Mercury Barium Calcium Cuprate
appliedenergistics2:facade:0, Cable Facade - Block of Uranium Triplatinum
appliedenergistics2:facade:0, Cable Facade - Block of Samarium Iron Arsenic Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Indium Tin Barium Titanium Cuprate
appliedenergistics2:facade:0, Cable Facade - Block of Uranium Rhodium Dinaquadide
appliedenergistics2:facade:0, Cable Facade - Block of Enriched Naquadah Trinium Europium Duranide
appliedenergistics2:facade:0, Cable Facade - Block of Flint
appliedenergistics2:facade:0, Cable Facade - Block of Rhodium Plated Palladium
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Titanium
appliedenergistics2:facade:0, Cable Facade - Block of Tungsten
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 238
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 235
appliedenergistics2:facade:0, Cable Facade - Block of Vanadium
appliedenergistics2:facade:0, Cable Facade - Block of Yttrium
appliedenergistics2:facade:0, Cable Facade - Block of Zinc
appliedenergistics2:facade:0, Cable Facade - Block of Naquadah
appliedenergistics2:facade:0, Cable Facade - Block of Enriched Naquadah
appliedenergistics2:facade:0, Cable Facade - Block of Naquadria
appliedenergistics2:facade:0, Cable Facade - Block of Neutronium
appliedenergistics2:facade:0, Cable Facade - Block of Pyrope
appliedenergistics2:facade:0, Cable Facade - Block of Rock Salt
appliedenergistics2:facade:0, Cable Facade - Block of Ruridit
appliedenergistics2:facade:0, Cable Facade - Block of Ruby
appliedenergistics2:facade:0, Cable Facade - Block of Salt
appliedenergistics2:facade:0, Cable Facade - Block of Sapphire
appliedenergistics2:facade:0, Cable Facade - Block of Sodalite
appliedenergistics2:facade:0, Cable Facade - Block of Coke
appliedenergistics2:facade:0, Cable Facade - Block of Indium
appliedenergistics2:facade:0, Cable Facade - Block of Iridium
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Manganese
appliedenergistics2:facade:0, Cable Facade - Block of Polyphenylene Sulfide
appliedenergistics2:facade:0, Cable Facade - Block of Polybenzimidazole (PBI)
appliedenergistics2:facade:0, Cable Facade - Block of Polyethylene (PE)
appliedenergistics2:facade:0, Cable Facade - Block of Epoxy Resin
appliedenergistics2:facade:0, Cable Facade - Block of Polycaprolactam
appliedenergistics2:facade:0, Cable Facade - Block of Polytetrafluoroethylene (PTFE)
appliedenergistics2:facade:0, Cable Facade - Block of Sugar
appliedenergistics2:facade:0, Cable Facade - Block of Rubber
appliedenergistics2:facade:0, Cable Facade - Block of Kanthal
appliedenergistics2:facade:0, Cable Facade - Block of Lazurite
appliedenergistics2:facade:0, Cable Facade - Block of Magnalium
appliedenergistics2:facade:0, Cable Facade - Block of Nichrome
appliedenergistics2:facade:0, Cable Facade - Block of Niobium Nitride
appliedenergistics2:facade:0, Cable Facade - Block of Niobium-Titanium
appliedenergistics2:facade:0, Cable Facade - Block of Sterling Silver
appliedenergistics2:facade:0, Cable Facade - Block of Rose Gold
appliedenergistics2:facade:0, Cable Facade - Block of Black Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bismuth Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Tritanium
appliedenergistics2:facade:0, Cable Facade - Block of Duranium
appliedenergistics2:facade:0, Cable Facade - Block of Trinium
appliedenergistics2:facade:0, Cable Facade - Block of Ruthenium Trinium Americium Neutronate
appliedenergistics2:facade:0, Cable Facade - Block of Olivine
appliedenergistics2:facade:0, Cable Facade - Block of Opal
appliedenergistics2:facade:0, Cable Facade - Block of Amethyst
appliedenergistics2:facade:0, Cable Facade - Block of Apatite
appliedenergistics2:facade:0, Cable Facade - Block of Black Steel
appliedenergistics2:facade:0, Cable Facade - Block of Damascus Steel
appliedenergistics2:facade:0, Cable Facade - Block of Tungstensteel
appliedenergistics2:facade:0, Cable Facade - Block of Cobalt Brass
appliedenergistics2:facade:0, Cable Facade - Block of Europium
appliedenergistics2:facade:0, Cable Facade - Block of Gallium
appliedenergistics2:facade:0, Cable Facade - Block of Nether Star
appliedenergistics2:facade:0, Cable Facade - Block of Certus Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Aluminium
appliedenergistics2:facade:0, Cable Facade - Block of Americium
appliedenergistics2:facade:0, Cable Facade - Block of Antimony
appliedenergistics2:facade:0, Cable Facade - Block of Beryllium
appliedenergistics2:facade:0, Cable Facade - Block of Bismuth
appliedenergistics2:facade:0, Cable Facade - Block of Caesium
